sampleID	stn	lat	lon	obstime	Salin	Temp	chla	Ptot	Ntot	PO4	pH	NH4	NO3	dist	stnDepth
3007	147	60.081	24.737	1989-09-14	5.15	12.2	7.8	0.677	32.857	0.032	8.3	0.286	0.143	3262	27
3281	168	60.072	24.868	1989-09-14	5.11	12.9	8.5	0.71	33.571	0.032	8.2	0.357	0.071	8836	31
5154	125	60.098	24.892	1989-09-14	3.13	13	6	0.645	33.571	0	8.4	0.286	0.143	5727	28
5155	125	60.098	24.892	1989-09-14	3.13	13	6	0.645	33.571	0	8.4	0.286	0.143	5727	28
16499	25	60.193	25.087	1989-09-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	331	5
3008	147	60.081	24.737	1989-09-25	5.34	11.1	8.7	2.161	64.286	1.065	8	10	14.286	3262	27
5679	122	60.058	24.706	1989-09-25	5.46	10.7	6	0.871	30	0.129	8	0.286	3.429	5425	41
18696	118	60.163	24.592	1989-09-25	5.63	14.1	19	1.613	40.714	0.29	8	0.286	0.071	90	13
4352	107	60.113	24.768	1989-09-26	5.26	12	10	0.903	29.286	0.032	8.1	0.143	0.5	1666	18
6197	18	60.149	25.001	1989-09-26	5.08	12	16	1.161	35.714	0.097	8.1	0.143	0	1463	17
16732	62	60.15	24.905	1989-09-26	5.08	13.2	62	2.452	52.857	0.226	8.5	0.143	0.571	463	11
17708	87	60.193	24.848	1989-09-26	4.89	13.9	24	2.516	55	0.387	8.3	0.071	0.429	423	3.5
3534	114	60.082	25.125	1989-09-27	5.05	13.5	12	0.839	34.286	0.065	8.3	0.357	0.071	8515	47
5847	166	60.116	25.276	1989-09-27	4.98	13.6	6.9	0.806	30	0	8.3	0.214	0.857	10081	48
16208	4	60.193	24.991	1989-09-27	0.94	13.3	49	2.903	142.857	0.677	8.4	0.214	92.857	329	2.5
16500	25	60.193	25.087	1989-09-27	4.95	13.5	12	1.258	39.286	0.065	8.3	0.286	0.143	331	5
16501	25	60.193	25.087	1989-09-27	NA	NA	NA	NA	NA	NA	NA	NA	NA	331	5
18331	111	60.194	25.195	1989-09-27	4.98	13.4	9.1	0.935	35.714	0.161	8.2	0.286	0.071	690	13
2506	149	60.059	24.884	1989-09-28	5.38	12.4	6.6	0.613	27.857	0.032	8.1	0.286	0.143	9997	34
3282	168	60.072	24.868	1989-09-28	5.44	12	6.8	0.613	28.571	0.065	8.1	0.357	0.857	8836	31
5156	125	60.098	24.892	1989-09-28	5.34	12.4	7.3	0.613	27.857	0.065	8.1	0.357	0.143	5727	28
5157	125	60.098	24.892	1989-09-28	5.34	12.4	7.3	0.613	27.857	0.065	8.1	0.357	0.143	5727	28
4356	107	60.113	24.768	1990-06-05	5.45	12.9	2.3	0.903	28.571	0.032	8.2	0.5	0.714	1666	18
16736	62	60.15	24.905	1990-06-05	5.34	13.1	4.1	0.968	30	0.032	8	0.571	0.857	463	11
17712	87	60.193	24.848	1990-06-05	5.01	17.4	20	2.484	52.857	0.258	8.2	1.143	0.643	423	3.5
18701	118	60.163	24.592	1990-06-05	4.58	17.2	6	1.129	35.714	0.129	8.2	0.357	0.714	90	13
5852	166	60.116	25.276	1990-06-06	5.17	10.8	3.3	0.613	31.429	0.032	8.5	0.286	1.429	10081	48
6202	18	60.149	25.001	1990-06-06	5.19	12	6.1	1	38.571	0.097	8.6	0.286	0.5	1463	17
16212	4	60.193	24.991	1990-06-06	2.81	16	67	2.516	78.571	0.968	8.9	0.5	28.571	329	2.5
18335	111	60.194	25.195	1990-06-06	5.21	14	3.4	0.903	31.429	0.097	8.3	0.429	0.571	690	13
3015	147	60.081	24.737	1990-06-07	5.34	11.4	4.9	0.774	27.857	0.032	8.5	1.786	1.071	3262	27
3016	147	60.081	24.737	1990-06-07	5.34	11.4	4.9	0.774	27.857	0.032	8.5	1.786	1.071	3262	27
5161	125	60.098	24.892	1990-06-07	5.29	11.4	3.7	0.774	23.571	0	8.4	0.429	0.714	5727	28
5684	122	60.058	24.706	1990-06-07	5.37	11	4.2	0.742	27.857	0.032	8.4	0.214	1.071	5425	41
4357	107	60.113	24.768	1990-06-18	5.33	13.8	5.8	0.903	37.143	0.065	8.3	0.357	1.429	1666	18
16737	62	60.15	24.905	1990-06-18	5.23	13.3	8.9	0.903	32.857	0.065	8.4	0.286	1.429	463	11
17713	87	60.193	24.848	1990-06-18	5.18	15.6	21	2.226	51.429	0.355	8.2	0.714	0.714	423	3.5
18702	118	60.163	24.592	1990-06-18	4.95	14.6	13	1.323	41.429	0.032	8.1	0.214	2.357	90	13
5853	166	60.116	25.276	1990-06-19	4.88	13.1	4.2	0.806	26.429	0.065	8.3	1.929	1.286	10081	48
6203	18	60.149	25.001	1990-06-19	5.1	13.2	7	1.161	35.714	0.065	8.1	2.571	1.286	1463	17
16213	4	60.193	24.991	1990-06-19	3.58	15.4	38	2.29	62.143	0.484	8.1	2.143	9.286	329	2.5
18336	111	60.194	25.195	1990-06-19	5.1	14.1	9.4	1.032	40	0.065	8.1	7.857	1.071	690	13
3017	147	60.081	24.737	1990-06-20	5.3	14.4	5.2	0.774	29.286	0	8.3	0.357	0.929	3262	27
5162	125	60.098	24.892	1990-06-20	5.2	13.8	5.2	0.71	27.143	0.032	8.3	0.286	0.786	5727	28
5685	122	60.058	24.706	1990-06-20	5.27	14.2	NA	0.774	32.143	0.032	8.2	3.357	1.786	5425	41
4358	107	60.113	24.768	1990-07-02	5.15	15.6	8.4	1	39.286	0.097	8.2	0.286	0.357	1666	18
16738	62	60.15	24.905	1990-07-02	5.1	14.5	13	1.129	39.286	0.129	7.5	0.071	0.714	463	11
17714	87	60.193	24.848	1990-07-02	5.25	18.6	23	2.806	67.857	0.581	8.1	1.143	0.714	423	3.5
18703	118	60.163	24.592	1990-07-02	5.11	18.7	7.8	1.484	47.143	0.226	8.1	0.714	0.357	90	13
5854	166	60.116	25.276	1990-07-03	5	13.8	5.4	1.032	25.714	0.032	8.3	0.357	0.286	10081	48
6204	18	60.149	25.001	1990-07-03	4.91	16	23	1.806	42.143	0.065	8.1	0.571	0.286	1463	17
16214	4	60.193	24.991	1990-07-03	3.63	18	56	3.871	70.714	0.806	8.1	0.214	1.143	329	2.5
18337	111	60.194	25.195	1990-07-03	4.82	16.2	6.8	1.355	31.429	0.323	8.1	1.143	0.143	690	13
3018	147	60.081	24.737	1990-07-05	5.14	15.2	6.8	0.871	29.286	0.032	8.3	0.071	0.286	3262	27
5163	125	60.098	24.892	1990-07-05	5	15.2	5.4	0.839	27.143	0.032	8.3	0.571	0.214	5727	28
5686	122	60.058	24.706	1990-07-05	5.09	15.2	6	0.839	27.857	0	8.2	0.143	0	5425	41
16739	62	60.15	24.905	1990-07-16	5.25	11.6	5.1	1.484	35.714	0.226	7.1	2.071	3.714	463	11
17715	87	60.193	24.848	1990-07-16	5.09	16.7	25	3.548	51.429	1.097	8	1.214	0.357	423	3.5
18704	118	60.163	24.592	1990-07-16	5	16.6	14	1.774	36.429	0.387	7.8	1.143	0.357	90	13
5855	166	60.116	25.276	1990-07-17	4.99	13.6	3.8	1	26.429	0.065	8.2	0.571	0.357	10081	48
16215	4	60.193	24.991	1990-07-17	3.95	15.9	26	2.323	56.429	0.452	8	0.214	5.714	329	2.5
18338	111	60.194	25.195	1990-07-17	5	14.7	7.1	1.355	29.286	0.323	8	2.357	0.857	690	13
3019	147	60.081	24.737	1990-07-18	4.89	13.2	8.2	1.194	37.857	0.032	8.1	2.714	1.429	3262	27
4359	107	60.113	24.768	1990-07-18	5.13	12.9	9.2	1.226	33.571	0.032	7.9	0.714	0	1666	18
5164	125	60.098	24.892	1990-07-18	5.01	13.4	7.4	1.226	37.143	0.032	8.1	1.429	0.786	5727	28
5687	122	60.058	24.706	1990-07-18	4.72	14.1	7	1.129	29.286	0.032	8.1	0.714	0.071	5425	41
6205	18	60.149	25.001	1990-07-19	5.02	14.9	7.7	1.387	52.857	0.097	8.1	0.643	0.786	1463	17
5856	166	60.116	25.276	1990-07-30	4.58	17.2	4.6	0.935	35	0.065	8.1	1.786	0.571	10081	48
6206	18	60.149	25.001	1990-07-30	4.77	17.2	5.8	1.323	41.429	0.194	8.3	2	2.643	1463	17
16216	4	60.193	24.991	1990-07-30	3.1	19.8	46	2.935	85.714	0.065	8.6	1.071	12.857	329	2.5
18339	111	60.194	25.195	1990-07-30	4.85	17.7	4.2	1.097	38.571	0.226	8.2	2.786	0.643	690	13
4360	107	60.113	24.768	1990-07-31	4.8	17.6	4.9	1	37.857	0.097	8.1	1.429	1.571	1666	18
16740	62	60.15	24.905	1990-07-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	463	11
17716	87	60.193	24.848	1990-07-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	423	3.5
18705	118	60.163	24.592	1990-07-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	90	13
3020	147	60.081	24.737	1990-08-01	4.64	17.8	6.2	0.742	31.429	0.065	8.2	0.714	0.357	3262	27
5165	125	60.098	24.892	1990-08-01	4.63	17.6	6	0.774	31.429	0.032	8	0.786	0.357	5727	28
5688	122	60.058	24.706	1990-08-01	4.5	17.5	NA	0.677	30	0.032	7.9	1.071	0.357	5425	41
16741	62	60.15	24.905	1990-08-13	5.04	16.4	7.5	1.032	32.143	0.097	7.9	0.5	0.929	463	11
17717	87	60.193	24.848	1990-08-13	5	19	22	2.742	52.857	0.613	8.1	0	0.929	423	3.5
18706	118	60.163	24.592	1990-08-13	4.31	19.6	12	1.742	42.857	0.29	8.1	0	0.643	90	13
16217	4	60.193	24.991	1990-08-14	2.34	20.5	77	3.548	100	0.355	9.1	0	13.571	329	2.5
18340	111	60.194	25.195	1990-08-14	5	17.7	7.6	1.129	36.429	0.065	8.3	0.357	8.571	690	13
3021	147	60.081	24.737	1990-08-15	4.68	17.5	3.1	0.774	25.714	0.032	8.2	0.286	0	3262	27
4361	107	60.113	24.768	1990-08-15	5.02	18	2.2	0.903	28.571	0.065	8.1	0.929	0.571	1666	18
5166	125	60.098	24.892	1990-08-15	4.61	18.2	1.8	0.774	27.143	0.032	8.1	0	0.429	5727	28
5689	122	60.058	24.706	1990-08-15	4.68	17.9	3.2	0.774	27.143	0.032	8.1	0.429	0.357	5425	41
5857	166	60.116	25.276	1990-08-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	10081	48
2508	149	60.059	24.884	1990-08-16	4.2	18.6	2.9	0.839	30.714	0.032	8.1	0.357	0.429	9997	34
6207	18	60.149	25.001	1990-08-16	4.83	18.5	5.1	0.968	31.429	0.065	7.9	0.143	0.5	1463	17
3022	147	60.081	24.737	1990-08-27	4.77	15.7	5.4	0.935	30	0	8.1	0.5	0.571	3262	27
3023	147	60.081	24.737	1990-08-27	4.77	15.7	5.4	0.935	30	0	8.1	0.5	0.571	3262	27
4362	107	60.113	24.768	1990-08-27	5.03	14.4	9.5	1	31.429	0	7.9	0.286	0	1666	18
5690	122	60.058	24.706	1990-08-27	4.62	16.2	4.7	0.806	27.143	0	8	0.429	0.571	5425	41
16742	62	60.15	24.905	1990-08-27	5.02	14.1	11	1.258	35.714	0.645	7.9	0.5	0.857	463	11
17718	87	60.193	24.848	1990-08-27	4.96	16.1	35	3.032	55.714	0.645	7.9	0.214	0	423	3.5
18707	118	60.163	24.592	1990-08-27	4.67	15.9	20	1.613	45	0.258	7.9	0.143	0	90	13
2509	149	60.059	24.884	1990-08-28	4.64	16.3	4	0.806	28.571	0.032	8.1	0.286	0	9997	34
3537	114	60.082	25.125	1990-08-28	4.78	15.8	5.4	0.871	31.429	0.065	8.1	0.214	0.429	8515	47
5167	125	60.098	24.892	1990-08-28	4.91	14.8	6.2	0.806	30	0.032	8.1	0.357	0.857	5727	28
5858	166	60.116	25.276	1990-08-28	4.68	15.8	4.5	0.839	27.143	0.065	8.1	0.286	0.429	10081	48
6208	18	60.149	25.001	1990-08-28	4.88	14.6	16	1.161	35	0.161	8.2	0.286	0.357	1463	17
16218	4	60.193	24.991	1990-08-28	3.82	14.8	52	2.645	67.143	0.323	8.2	0.429	3.786	329	2.5
18341	111	60.194	25.195	1990-08-28	5	13.8	12	1.032	33.571	0.097	8	0.929	1.714	690	13
4363	107	60.113	24.768	1990-09-10	4.52	14.5	7.4	0.839	45	0.194	8	1.643	0.071	1666	18
16743	62	60.15	24.905	1990-09-10	4.44	14.6	6.4	0.839	31.429	0.097	8.1	1.786	0.071	463	11
17719	87	60.193	24.848	1990-09-10	4.73	13.8	34	2.387	65	0.355	8	0	0.071	423	3.5
18708	118	60.163	24.592	1990-09-10	4.45	13.9	21	1.323	46.429	0.161	8	0.143	0.071	90	13
2510	149	60.059	24.884	1990-09-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	9997	34
3024	147	60.081	24.737	1990-09-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	3262	27
3538	114	60.082	25.125	1990-09-11	4.21	14.7	3	0.806	28.571	0.194	8.2	1.714	0.143	8515	47
5168	125	60.098	24.892	1990-09-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	5727	28
5691	122	60.058	24.706	1990-09-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	5425	41
5859	166	60.116	25.276	1990-09-11	4.22	14.7	2.9	0.806	28.571	0.161	8.2	1.571	0.357	10081	48
6209	18	60.149	25.001	1990-09-11	4.53	14.1	7.3	1.032	35	0.387	8.1	2.429	0.786	1463	17
16219	4	60.193	24.991	1990-09-11	4.19	13.3	26	1.968	58.571	1.387	7.9	1.357	12.143	329	2.5
18342	111	60.194	25.195	1990-09-11	4.44	14.2	6.1	0.935	35	0.161	8.2	3.571	0.643	690	13
3025	147	60.081	24.737	1990-09-24	4.36	12.3	5.7	0.903	37.143	0.194	8	7.143	2.857	3262	27
4364	107	60.113	24.768	1990-09-24	4.38	12	10	1	31.429	0.161	8	2.286	1	1666	18
5169	125	60.098	24.892	1990-09-24	4.31	12.1	5.4	0.839	29.286	0.194	8.1	1.857	1.286	5727	28
5692	122	60.058	24.706	1990-09-24	4.39	12.4	6.1	0.839	29.286	0.161	8	3.214	1.286	5425	41
16744	62	60.15	24.905	1990-09-24	4.33	12.1	8	1	29.286	0.29	8	2.571	1.429	463	11
17720	87	60.193	24.848	1990-09-24	4.67	10	24	2.387	48.571	0.452	8.1	0.071	0.429	423	3.5
2511	149	60.059	24.884	1990-09-25	4.27	11.8	4.2	0.613	25.714	0.161	8.1	1.214	2.214	9997	34
3539	114	60.082	25.125	1990-09-25	4.34	12.1	4.2	0.71	27.143	0.258	8.1	1.643	2.071	8515	47
5860	166	60.116	25.276	1990-09-25	4.44	9.4	4.5	0.645	29.286	0.161	8	0.5	4.214	10081	48
6210	18	60.149	25.001	1990-09-25	4.32	11.8	7.8	1.323	35.714	0.581	8	3.286	3.929	1463	17
16220	4	60.193	24.991	1990-09-25	2.04	8.5	8.8	3.548	135.714	1.516	8.1	6.429	78.571	329	2.5
18343	111	60.194	25.195	1990-09-25	4.4	11.8	6.7	0.839	31.429	0.323	8.1	4.071	1.714	690	13
2515	149	60.059	24.884	1991-06-03	5.42	8	2.9	0.774	17.857	0.032	8.7	0.5	0.357	9997	34
3030	147	60.081	24.737	1991-06-03	5.52	8.2	3.5	0.613	17.143	0.065	8.7	4.143	0.571	3262	27
3208	154	60.095	24.761	1991-06-03	5.52	8.4	3	0.581	25	0.032	8.7	2	0.786	2713	20.6
3287	168	60.072	24.868	1991-06-03	5.48	8.2	3.4	0.645	25.714	0.032	8.7	1.071	1.429	8836	31
5173	125	60.098	24.892	1991-06-03	5.46	8.4	5	0.419	17.857	0.032	8.7	3.929	0.857	5727	28
5174	125	60.098	24.892	1991-06-03	5.46	8.4	5	0.419	17.857	0.032	8.7	3.929	0.857	5727	28
5697	122	60.058	24.706	1991-06-03	5.52	8.2	3.4	0.516	25.714	0	8.7	0.786	0.643	5425	41
16749	62	60.15	24.905	1991-06-03	5.8	9.2	4.5	0.516	27.857	0.032	8.5	0.857	0.429	463	11
18811	120	60.109	24.656	1991-06-03	5.01	11.1	3.1	0.968	30.714	0.032	8.3	0.714	0.643	518	9
2772	36	60.147	25.137	1991-06-04	5.5	7	3.2	0.516	37.143	0	8.5	0.5	1.071	2665	33
3544	114	60.082	25.125	1991-06-04	5.43	7.9	3.5	0.742	27.857	0.032	8.7	0.643	0.357	8515	47
3545	114	60.082	25.125	1991-06-04	5.43	7.9	3.5	0.742	27.857	0.032	8.7	0.643	0.357	8515	47
5865	166	60.116	25.276	1991-06-04	5.44	7.8	2.5	0.548	23.571	0.032	8.6	0.5	0.286	10081	48
6215	18	60.149	25.001	1991-06-04	5.29	7.7	7.1	0.613	22.857	0.065	8.5	0.571	1.571	1463	17
16225	4	60.193	24.991	1991-06-04	NA	12.2	78	3.226	78.571	0.935	8.8	0.571	7.857	329	2.5
18348	111	60.194	25.195	1991-06-04	5.42	8.2	6.8	0.613	28.571	0.097	8.7	3.071	0.357	690	13
2474	148	60.03	24.725	1991-06-10	5.55	9.1	2.3	0.548	21.429	0.032	8.6	0.429	2.643	8265	51
2516	149	60.059	24.884	1991-06-17	5.48	10.5	3.1	0.516	20.714	0.032	8.7	0.286	0.571	9997	34
3031	147	60.081	24.737	1991-06-17	5.55	9.1	2.4	0.548	27.143	0.032	8.5	9.286	0.429	3262	27
3209	154	60.095	24.761	1991-06-17	5.53	9.6	2.8	0.355	28.571	0.032	8.5	0.786	0.571	2713	20.6
3288	168	60.072	24.868	1991-06-17	5.51	10.2	2.8	0.581	24.286	0	8.6	0.286	0.857	8836	31
5175	125	60.098	24.892	1991-06-17	5.49	10.2	1.5	0.516	33.571	0.032	8.6	7.071	0.643	5727	28
5698	122	60.058	24.706	1991-06-17	5.62	9.2	3.1	0.452	20	0	8.5	0.357	0.429	5425	41
16750	62	60.15	24.905	1991-06-17	5.39	13.2	5.3	0.903	26.429	0.129	8.2	0.357	0.5	463	11
18812	120	60.109	24.656	1991-06-17	5.17	13.7	4	0.774	24.286	0.065	8.2	0.214	0.857	518	9
2773	36	60.147	25.137	1991-06-18	5.51	10.5	1.2	0.581	21.429	0.032	8.4	0.929	0.214	2665	33
3546	114	60.082	25.125	1991-06-18	5.51	10.5	1.4	0.548	23.571	0.032	8.5	0.357	0.143	8515	47
3547	114	60.082	25.125	1991-06-18	5.51	10.5	1.4	0.548	23.571	0.032	8.5	0.357	0.143	8515	47
3548	114	60.082	25.125	1991-06-18	5.51	10.5	1.4	0.548	23.571	0.032	8.5	0.357	0.143	8515	47
3549	114	60.082	25.125	1991-06-18	5.51	10.5	1.4	0.548	23.571	0.032	8.5	0.357	0.143	8515	47
5866	166	60.116	25.276	1991-06-18	5.54	9.8	1.5	0.581	22.857	0.032	8.5	0.357	0.643	10081	48
6216	18	60.149	25.001	1991-06-18	4.83	12.3	6.8	1.065	34.286	0.097	8.4	0.5	1.786	1463	17
16226	4	60.193	24.991	1991-06-18	0.57	16.5	25	3.226	142.857	0.774	7.8	2	92.857	329	2.5
18349	111	60.194	25.195	1991-06-18	5.35	12.8	3.5	0.71	23.571	0.065	8.4	1.571	0.429	690	13
3032	147	60.081	24.737	1991-07-01	5.64	11.2	5.2	0.71	27.857	0.065	8.3	0.429	1.357	3262	27
3210	154	60.095	24.761	1991-07-01	5.62	11.4	3.2	0.677	26.429	0.032	8.3	0.571	1.071	2713	20.6
5699	122	60.058	24.706	1991-07-01	5.65	10.9	3.7	0.742	30	0.032	8.3	0.714	2.286	5425	41
18813	120	60.109	24.656	1991-07-01	5.32	14.7	4	0.903	31.429	0.097	7.6	0.857	0.857	518	9
2517	149	60.059	24.884	1991-07-02	5.42	12.2	5.2	0.935	30	0.032	8.7	0.5	0.571	9997	34
3289	168	60.072	24.868	1991-07-02	5.6	11.7	2.9	0.71	25.714	0.032	8.4	4.214	0.714	8836	31
5176	125	60.098	24.892	1991-07-02	5.57	12.2	3.5	0.806	26.429	0.032	8.4	0.429	0.714	5727	28
5177	125	60.098	24.892	1991-07-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	5727	28
6217	18	60.149	25.001	1991-07-02	5.24	13.1	11	1.161	32.143	0.161	8.3	2.357	1.857	1463	17
16751	62	60.15	24.905	1991-07-02	5.39	14.9	8.2	1.097	38.571	0.194	8.1	6.643	0.714	463	11
2774	36	60.147	25.137	1991-07-03	5.49	13.2	2	0.742	32.143	0.065	8.4	0.571	0.857	2665	33
3550	114	60.082	25.125	1991-07-03	5.46	12.5	1.5	0.71	29.286	0.032	8.7	0.571	0.214	8515	47
3551	114	60.082	25.125	1991-07-03	5.46	12.5	1.5	0.71	29.286	0.032	8.7	0.571	0.214	8515	47
5867	166	60.116	25.276	1991-07-03	5.5	12.9	0.8	0.71	34.286	0.032	8.6	0.429	0.5	10081	48
16227	4	60.193	24.991	1991-07-03	0.51	18.5	87	3.548	150	0.871	9.1	0.357	70	329	2.5
18350	111	60.194	25.195	1991-07-03	5.5	13.2	1.8	0.742	31.429	0.032	8.4	0.429	0.429	690	13
2475	148	60.03	24.725	1991-07-15	5.98	16.7	NA	0.581	26.429	0.032	8.6	0.571	0.143	8265	51
3033	147	60.081	24.737	1991-07-15	5.61	14.25	3.7	0.581	27.5	0.032	8.4	0.893	0.643	3262	27
3211	154	60.095	24.761	1991-07-15	5.61	16.5	3.3	0.645	33.571	0.645	8.4	0.571	0.571	2713	20.6
5700	122	60.058	24.706	1991-07-15	5.65	16.2	3.3	0.548	28.571	0.032	8.4	0.357	0.643	5425	41
18814	120	60.109	24.656	1991-07-15	5.39	18.8	2.8	0.806	29.286	0.097	8.3	0.286	0.429	518	9
2518	149	60.059	24.884	1991-07-16	5.74	16.1	2.2	0.452	22.857	0.032	8.6	0.286	0.5	9997	34
3290	168	60.072	24.868	1991-07-16	5.65	15.5	2.3	0.548	29.286	0.032	8.5	0.286	0.643	8836	31
5178	125	60.098	24.892	1991-07-16	5.6	13.9	3.6	0.645	33.214	0.032	8.4	3.071	1.214	5727	28
5179	125	60.098	24.892	1991-07-16	5.615	10.3	NA	0.629	31.072	0.032	8.2	3.321	1.214	5727	28
16752	62	60.15	24.905	1991-07-16	5.53	18	6.8	0.806	32.857	0.065	7.7	0.286	1.143	463	11
2775	36	60.147	25.137	1991-07-17	5.55	14.13	3.2	0.584	23.5	0.039	8.45	0.25	0.071	2665	33
3552	114	60.082	25.125	1991-07-17	5.61	15.75	2.7	0.581	23.214	0.048	8.6	0.286	0.5	8515	47
3553	114	60.082	25.125	1991-07-17	5.61	15.75	2.7	0.581	23.214	0.048	8.6	0.286	0.5	8515	47
5868	166	60.116	25.276	1991-07-17	5.53	15.6	2	0.548	23.571	0.032	8.5	0.286	0.071	10081	48
6218	18	60.149	25.001	1991-07-17	5.32	17.9	6.5	0.742	27.143	0.065	8.5	0.286	0.071	1463	17
16228	4	60.193	24.991	1991-07-17	2.08	21.2	47	2.71	78.571	0.29	8.7	0.429	29.286	329	2.5
18351	111	60.194	25.195	1991-07-17	5.52	16	3.3	0.677	29.286	0.032	8.4	0.286	0.5	690	13
2776	36	60.147	25.137	1991-07-29	5.536	14.67	2.9	0.516	28.571	0	8.1	0.5	0.571	2665	33
3554	114	60.082	25.125	1991-07-29	5.59	16.9	2.2	0.484	24.286	0.032	8.4	0.357	0.857	8515	47
5869	166	60.116	25.276	1991-07-29	5.52	17	2	0.581	22.143	0.032	8.4	0.286	0.571	10081	48
18352	111	60.194	25.195	1991-07-29	5.52	15.9	2.4	0.581	24.286	0.032	8.2	0.357	1.143	690	13
2519	149	60.059	24.884	1991-07-31	5.61	19	1.6	0.548	24.286	0.032	8.5	0.429	0.286	9997	34
3034	147	60.081	24.737	1991-07-31	5.64	17.2	NA	0.548	25	0.032	8.4	0.357	0.357	3262	27
3212	154	60.095	24.761	1991-07-31	5.61	17	2.2	0.548	25.714	0.032	8.4	0.429	0.214	2713	20.6
3291	168	60.072	24.868	1991-07-31	5.6	18	NA	0.581	29.286	0.065	8.5	0.857	0.286	8836	31
5180	125	60.098	24.892	1991-07-31	5.57	18.2	2.6	0.516	24.286	0.032	8.5	0.286	0.571	5727	28
5181	125	60.098	24.892	1991-07-31	NA	NA	5.9	NA	NA	NA	NA	NA	NA	5727	28
5701	122	60.058	24.706	1991-07-31	5.65	17.2	1.9	0.516	29.286	0.097	8.4	1	0.429	5425	41
18815	120	60.109	24.656	1991-07-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	518	9
6219	18	60.149	25.001	1991-08-01	5.41	17.2	3.1	0.71	27.143	0.097	8.2	0.286	0.143	1463	17
16229	4	60.193	24.991	1991-08-01	3.32	22.2	62	2.065	60	0.258	8.8	0.571	0.143	329	2.5
16753	62	60.15	24.905	1991-08-01	5.52	17.7	4.1	0.645	27.143	0.065	8.2	0.286	0.643	463	11
2476	148	60.03	24.725	1991-08-12	5.57	14	1.8	0.613	21.429	0.065	8.3	1.143	1.071	8265	51
3035	147	60.081	24.737	1991-08-12	5.565	12.6	2.1	0.613	24.642	0.032	8.15	1	1.393	3262	27
3213	154	60.095	24.761	1991-08-12	5.57	13.2	3.3	0.677	25.714	0.097	8.1	1.857	1.5	2713	20.6
5702	122	60.058	24.706	1991-08-12	5.55	13.3	5.2	0.677	27.857	0.065	8.2	0.714	0.286	5425	41
18816	120	60.109	24.656	1991-08-12	5.49	18.6	6	0.935	26.429	0.129	8.1	1.571	0.857	518	9
2520	149	60.059	24.884	1991-08-13	5.51	12.7	4	0.548	24.286	0	8	0.214	1	9997	34
3292	168	60.072	24.868	1991-08-13	5.51	13	5.2	0.613	26.429	0.065	8.1	1.643	0.929	8836	31
4143	68	60.136	24.86	1991-08-13	5.56	12.3	3.8	0.581	27.143	0.097	7.8	0.429	0.714	3198	17
4366	107	60.113	24.768	1991-08-13	5.58	11	3.7	0.677	23.571	0.065	7.8	0.429	1.143	1666	18
5182	125	60.098	24.892	1991-08-13	5.54	13	3.6	0.742	25.715	0.064	8	0.892	0.428	5727	28
5183	125	60.098	24.892	1991-08-13	5.55	10.4	3.7	0.661	22.143	0.097	7.85	1.214	0.5	5727	28
16754	62	60.15	24.905	1991-08-13	5.51	14	4.9	0.839	24.286	0.161	7.9	0.357	1.071	463	11
17129	75	60.158	24.831	1991-08-13	5.56	12.7	4.9	0.774	25	0.129	7.8	0.214	0.786	649	8
18565	117	60.142	24.725	1991-08-13	5.58	12.6	6.7	0.935	30.714	0.258	7.7	1.214	2.071	561	3.5
18711	118	60.163	24.592	1991-08-13	4.79	17.7	13	1.161	36.429	0.161	7.9	0.357	1.143	90	13
2602	44	60.143	24.966	1991-08-14	5.44	10.5	5	0.806	25	0.129	7.8	0.571	0.714	1264	21
2777	36	60.147	25.137	1991-08-14	5.472	13.7	3.5	0.774	22.714	0.097	7.9	0.907	0.85	2665	33
3555	114	60.082	25.125	1991-08-14	5.415	15.05	2.8	0.677	21.786	0.065	8.2	0.429	0.5	8515	47
5870	166	60.116	25.276	1991-08-14	5.42	15	3	0.645	21.429	0.065	8.1	0.286	0.5	10081	48
6220	18	60.149	25.001	1991-08-14	5.28	14.6	9.7	1	32.143	0.065	8.1	0.5	0.786	1463	17
16230	4	60.193	24.991	1991-08-14	2.86	16	25	2	107.143	0.419	7.9	3.357	65	329	2.5
16353	23	60.184	25.035	1991-08-14	4.69	15	27	1.839	45	0.29	8.6	0.571	0.786	76	11
16502	25	60.193	25.087	1991-08-14	5.34	16.8	11	1.065	29.286	0.129	7.8	0.643	0.571	331	5
18353	111	60.194	25.195	1991-08-14	5.49	11	2	0.774	25.714	0.226	7.7	2.857	1.429	690	13
18475	113	60.239	25.232	1991-08-14	5.47	13	3	0.968	26.429	0.355	7.6	3.286	1.643	702	7
17722	87	60.193	24.848	1991-08-15	5.28	18.5	18	2.258	48.571	0.548	8.2	0.286	1.071	423	3.5
