sampleID	valid_AphiaID	ww
2539	160591	3.995
2539	248141	19.735
2539	178936	28.193
2539	249712	0.226
2539	580116	1.066
2540	146546	1.539
2540	162673	134.694
2540	249690	349.668
2540	146585	0.001
2540	146585	31.349
2540	609460	566.888
2540	160567	0.002
2540	177590	66.52
2540	17640	7.44
2540	17640	21.808
2540	115090	88.834
2540	5	69.271
2540	179320	110.372
2540	118051	8.348
2540	109603	22.26
2540	109477	15.394
2540	110210	26.898
2540	160553	3.079
2540	571996	86.589
2540	555951	12.507
2540	388485	43.615
2540	160599	89.796
2540	149297	14.752
2540	465524	0.641
2540	160524	12.828
2540	341285	0.449
2540	149287	9.236
2540	149074	33.673
2540	149014	37.1
2540	149142	6.414
2540	17657	17.318
2540	134566	0.577
2540	134529	30.082
2540	178623	3.207
2540	163108	0.321
2540	160591	6.17
2540	248141	70.554
2540	178936	76.968
2540	249712	0.513
2540	580116	3.233
2541	177484	10.854
2541	146546	0.136
2541	249690	0.67
2541	146585	0.001
2541	146585	7.174
2541	609460	60.898
2541	160567	0.002
2541	160566	223.498
2541	156692	0.008
2541	177590	0.018
2541	17640	34.932
2541	17640	18.009
2541	115090	10.854
2541	5	13.568
2541	179320	27.268
2541	118051	73.038
2541	109603	110.045
2541	156505	0.812
2541	109475	0.812
2541	109477	16.282
2541	109538	1.948
2541	109538	1.298
2541	110155	3.246
2541	571996	7.401
2541	555951	0.962
2541	163474	0.247
2541	388485	36.017
2541	160599	6.167
2541	341285	0.444
2541	149271	7.304
2541	156690	18.178
2541	149343	1.858
2541	17657	22.942
2541	163247	0.73
2541	134566	0.025
2541	134529	49.388
2541	178583	0.247
2541	160591	0.706
2541	248141	3.7
2541	178936	9.868
2541	580116	0.821
2542	146546	0.07
2542	146585	0.001
2542	146585	0.556
2542	625374	10.274
2542	609460	183.103
2542	160567	0.002
2542	17640	27.63
2542	17640	45.391
2542	17640	107.135
2542	115090	0.282
2542	115090	2.255
2542	5	9.868
2542	179320	17.48
2542	118051	14.127
2542	109603	59.931
2542	109477	11.841
2542	109538	3.425
2542	109538	0.856
2542	110321	17.123
2542	110155	1.427
2542	163474	0.282
2542	388485	12.405
2542	341285	0.085
2542	156690	4.566
2542	17657	1.692
2542	163247	0.428
2542	134529	2.96
2542	134529	46.773
2542	160591	0.073
2542	248141	18.326
2542	580116	0.457
2543	177484	183.319
2543	146585	NA
2543	146585	5.008
2543	609460	239.038
2543	160567	0.002
2543	17640	12.192
2543	17640	27.629
2543	17640	17.542
2543	115090	2.741
2543	5	6.798
2543	179320	336.611
2543	118051	14.127
2543	109603	106.163
2543	109477	61.179
2543	109538	3.425
2543	109538	1.427
2543	110321	62.785
2543	110155	4.281
2543	110210	2.069
2543	163474	0.439
2543	388485	20.174
2543	160599	1.096
2543	149120	0.4
2543	160524	1.096
2543	341285	0.088
2543	149271	25.685
2543	149287	0.044
2543	156690	9.132
2543	17657	0.658
2543	134566	0.022
2543	134529	0.658
2543	134529	13.815
2543	160591	0.029
2543	248141	55.917
2543	178936	8.771
2543	580116	0.868
2544	177484	331.553
2544	146546	0.009
2544	609460	191.004
2544	160567	0.002
2544	160566	11.686
2544	156692	NA
2544	17640	5.167
2544	17640	12.021
2544	17640	10.765
2544	115090	0.359
2544	115090	2.871
2544	5	7.356
2544	179320	146.564
2544	118051	8.399
2544	109603	102.254
2544	156505	2.435
2544	109475	4.058
2544	109477	4.844
2544	109538	3.895
2544	109538	1.298
2544	110321	12.985
2544	110007	0.812
2544	110155	2.435
2544	110210	1.177
2544	110223	4.058
2544	571996	2.691
2544	163474	0.179
2544	388485	6.459
2544	160599	1.794
2544	160524	2.691
2544	341285	0.108
2544	341285	0.718
2544	149271	29.215
2544	149074	4.396
2544	156690	12.985
2544	156690	0.974
2544	17657	0.538
2544	163247	4.139
2544	134529	0.538
2544	134529	5.024
2544	160591	0.047
2544	248141	51.132
2544	580116	0.565
2549	12	13.875
2549	146546	1.5
2549	249690	4.125
2549	609460	17.92
2549	160567	0.002
2549	17640	20.25
2549	17640	7.5
2549	5	18
2549	179320	58.8
2549	109603	38.4
2549	109473	15
2549	109538	3.2
2549	109538	105.6
2549	110156	358.4
2549	1380043	185.6
2549	110208	16
2549	110223	60
2549	388485	3
2549	160599	3.75
2549	160524	22.5
2549	149074	1771.875
2549	156690	19.2
2549	163624	87.75
2549	149014	0.96
2549	149150	3.375
2549	149028	0.16
2549	134529	1.05
2549	160591	3.224
2549	248141	0.4
2549	580116	0.27
2550	177138	2.255
2550	146546	0.197
2550	249690	0.152
2550	609460	7.531
2550	160567	0.002
2550	177590	0.054
2550	17640	2.03
2550	17640	10.149
2550	17640	8.458
2550	115090	10.008
2550	5	25.373
2550	5	22.554
2550	179320	2.84
2550	179320	0.609
2550	179320	14.283
2550	19542	40.171
2550	19542	22.398
2550	118051	20.086
2550	109603	17.529
2550	109477	12.687
2550	109477	8.635
2550	110156	1.136
2550	110155	0.812
2550	110208	11.686
2550	110210	14.121
2550	110223	8.115
2550	160553	4.511
2550	248172	0.564
2550	163474	1.41
2550	388485	20.298
2550	148985	0.564
2550	149297	11.672
2550	160524	7.048
2550	149074	344.369
2550	156690	2.597
2550	156690	23.372
2550	148899	0.282
2550	163624	12.828
2550	149014	0.39
2550	149150	1.269
2550	157080	0.454
2550	17657	4.229
2550	134529	0.846
2550	134529	1.184
2550	732333	2.819
2550	160591	3.445
2550	178936	5.638
2550	580116	0.812
2551	146564	19.735
2551	177138	1.579
2551	177484	0.677
2551	146546	0.701
2551	249690	0.525
2551	609460	3.569
2551	160567	NA
2551	177590	0.042
2551	17640	1.618
2551	17640	17.366
2551	17640	35.522
2551	115090	8.486
2551	5	19.34
2551	5	11.051
2551	179320	12.923
2551	179320	0.923
2551	179320	36.615
2551	118051	56.596
2551	109603	14.308
2551	109637	0.769
2551	109475	15
2551	109475	10.769
2551	109477	7.697
2551	109477	1.477
2551	110155	4.615
2551	110208	11.231
2551	110210	6.692
2551	110223	3.846
2551	157246	1.184
2551	160553	0.947
2551	157254	1.973
2551	248172	23.386
2551	388485	46.574
2551	148985	0.987
2551	149297	5.447
2551	160524	55.257
2551	341285	0.789
2551	149271	3.462
2551	149287	1.973
2551	149074	15.196
2551	156690	2.462
2551	156690	4.615
2551	149028	0.031
2551	149150	0.592
2551	17657	1.776
2551	134529	2.664
2551	134529	2.21
2551	178583	0.197
2551	732333	7.104
2551	160591	2.566
2551	249712	0.316
2551	580116	0.799
2552	146564	5.482
2552	177138	1.754
2552	177484	1.428
2552	146546	0.033
2552	162673	12.28
2552	249690	2.607
2552	146585	1.161
2552	609460	30.644
2552	160567	0.002
2552	160566	6.427
2552	156692	NA
2552	177590	0.125
2552	17640	4.956
2552	17640	17.542
2552	17640	43.856
2552	115090	16.556
2552	5	35.304
2552	5	21.051
2552	179320	11.362
2552	179320	0.73
2552	179320	79.206
2552	118051	23.007
2552	109603	46.745
2552	109475	2.597
2552	109475	1.623
2552	109477	13.815
2552	109477	3.051
2552	110155	1.623
2552	110208	0.974
2552	110210	2.353
2552	160553	1.053
2552	248172	17.762
2552	163474	0.219
2552	388485	36.839
2552	148985	0.219
2552	149297	1.009
2552	160524	26.314
2552	341285	9.868
2552	149074	15.35
2552	156690	7.791
2552	156690	0.974
2552	149014	3.084
2552	149028	0.032
2552	17657	33.55
2552	160594	21.928
2552	134529	18.42
2552	134529	5.219
2552	178583	1.535
2552	178583	7.675
2552	732333	7.894
2552	178623	2.193
2552	248127	0.033
2552	160591	0.912
2552	580116	0.73
2553	177484	1.428
2553	146645	0.179
2553	146546	0.164
2553	249690	2.446
2553	146585	4.114
2553	177659	4.869
2553	609460	105.565
2553	160567	0.002
2553	160566	126.405
2553	156692	0.008
2553	146552	0.162
2553	177590	0.018
2553	17640	14.144
2553	17640	12.828
2553	17640	23.025
2553	115090	49.503
2553	5	44.405
2553	5	26.314
2553	179320	8.521
2553	179320	1.096
2553	179320	35.708
2553	118051	37.25
2553	109603	33.111
2553	109475	0.162
2553	109475	1.623
2553	109477	164.79
2553	248172	28.945
2553	163474	0.329
2553	388485	55.259
2553	341285	0.658
2553	149074	1.151
2553	156690	2.597
2553	149014	0.065
2553	17657	5.921
2553	134529	36.51
2553	134529	18.88
2553	178583	0.987
2553	178583	1.645
2553	732333	45.391
2553	248104	0.649
2553	160591	0.513
2553	249712	0.263
2553	580116	0.148
2554	177484	0.714
2554	146546	0.342
2554	249690	0.964
2554	177659	1.785
2554	609460	114.265
2554	160567	0.002
2554	160566	161.756
2554	156692	0.008
2554	146552	0.325
2554	17640	29.077
2554	17640	49.031
2554	17640	22.805
2554	115090	87.515
2554	5	153.935
2554	5	34.208
2554	179320	9.657
2554	179320	0.122
2554	179320	29.215
2554	118051	7.304
2554	109603	18.503
2554	109475	1.136
2554	109477	420.756
2554	110321	6.492
2554	160553	1.824
2554	248172	4.846
2554	388485	66.135
2554	341285	0.57
2554	149343	1.858
2554	17657	13.683
2554	160594	2.851
2554	134529	111.175
2554	134529	51.084
2554	178583	1.14
2554	732333	13.683
2554	160591	0.148
2555	177484	1.256
2555	146585	1.67
2555	609460	62.1
2555	160567	0.002
2555	17640	7.006
2555	17640	33.715
2555	17640	103.611
2555	115090	18.502
2555	5	17.762
2555	5	4.605
2555	179320	304.149
2555	179320	20.548
2555	179320	329.905
2555	109603	133.56
2555	109475	14.269
2555	109477	1.48
2555	110321	22.831
2555	163474	0.329
2555	388485	35.195
2555	341285	0.164
2555	149074	1.151
2555	156690	4.566
2555	156690	1.712
2555	134529	24.916
2555	134529	10.822
2555	178583	0.822
2555	178583	1.645
2555	732333	4.934
2555	248104	1.142
2555	248127	0.025
2555	160591	0.021
2555	248141	0.143
2555	580116	0.266
2556	177484	41.778
2556	146645	0.357
2556	249690	0.009
2556	146585	0.316
2556	609460	48.303
2556	160567	0.002
2556	160566	13.926
2556	17640	5.657
2556	17640	26.094
2556	17640	100.869
2556	115090	2.193
2556	5	9.868
2556	5	0.877
2556	179320	206.496
2556	179320	19.112
2556	179320	42.2
2556	118051	33.963
2556	109603	64.274
2556	109475	1.461
2556	109475	0.812
2556	109477	0.658
2556	110321	22.723
2556	110155	4.058
2556	248172	0.219
2556	248097	35.085
2556	388485	23.244
2556	148985	0.219
2556	149297	4.035
2556	149120	0.162
2556	341285	0.219
2556	149287	1.096
2556	156690	1.948
2556	17657	3.289
2556	134529	3.618
2556	134529	3.377
2556	178583	0.877
2556	178583	1.096
2556	732333	4.386
2556	160591	0.114
2556	580116	0.217
2557	177484	119.978
2557	146645	7.32
2557	249690	0.036
2557	146585	0.316
2557	609460	42.46
2557	160567	0.002
2557	177576	0.073
2557	160566	4.285
2557	177590	0.125
2557	17640	5.385
2557	17640	9.444
2557	17640	36.65
2557	115090	6.202
2557	5	10.008
2557	5	1.692
2557	179320	84.927
2557	179320	3.652
2557	179320	64.923
2557	118051	4.382
2557	109603	21.425
2557	156505	0.812
2557	109475	1.948
2557	109475	0.812
2557	109475	12.173
2557	109477	24.527
2557	109477	0.26
2557	110321	16.231
2557	110155	0.812
2557	110223	6.087
2557	248172	0.07
2557	248097	5.638
2557	388485	19.735
2557	149297	3.891
2557	160524	48.632
2557	341285	0.141
2557	149271	7.304
2557	156636	8.959
2557	149287	0.705
2557	149074	0.493
2557	156690	1.948
2557	148899	0.564
2557	149028	0.049
2557	149334	0.114
2557	17657	0.846
2557	134529	4.863
2557	134529	0.987
2557	178583	0.141
2557	178583	1.41
2557	732333	3.665
2557	160591	0.403
2557	248141	9.867
2557	580116	0.52
2563	12	13.994
2563	12	7.668
2563	146543	0.599
2563	177138	17.102
2563	177484	6.718
2563	146546	2.061
2563	609460	63.52
2563	160567	0.002
2563	17640	2.396
2563	5	4.313
2563	179320	36.646
2563	109538	18.323
2563	110156	42.754
2563	110155	30.538
2563	110210	44.281
2563	388485	16.294
2563	160599	86.262
2563	160524	17.56
2563	149150	0.719
2563	160591	11.076
2563	248141	23.962
2564	12	0.205
2564	12	55.588
2564	177464	8.552
2564	146645	18.814
2564	146546	0.428
2564	162673	83.81
2564	146547	12.837
2564	146547	3.71
2564	146585	0.001
2564	146585	10.128
2564	609460	447.574
2564	160567	0.002
2564	160566	342.804
2564	156692	0.008
2564	146552	6.678
2564	17640	2.822
2564	17640	5.559
2564	17640	4.276
2564	115090	50.457
2564	5	38.056
2564	5	21.38
2564	179320	33.761
2564	179320	17.252
2564	179320	178.08
2564	118051	10.017
2564	109603	44.52
2564	840689	2.634
2564	109477	3.848
2564	109477	13.683
2564	109538	123.149
2564	110155	18.55
2564	1380043	4.452
2564	110210	21.518
2564	110223	55.65
2564	248097	17.104
2564	388485	9.407
2564	388485	37.201
2564	148985	0.428
2564	149297	33.438
2564	341285	1.454
2564	149074	35.918
2564	17657	1.283
2564	163247	5.565
2564	134529	19.755
2564	18526	0.428
2564	178583	4.276
2564	178623	1.069
2564	160591	4.836
2564	580116	0.038
2565	12	0.217
2565	12	34.206
2565	162673	143.665
2565	146547	2.933
2565	146547	3.059
2565	146585	NA
2565	146585	1.371
2565	609460	77.31
2565	160567	0.002
2565	146552	1.266
2565	17640	3.763
2565	17640	7.411
2565	115090	58.15
2565	5	90.076
2565	5	45.608
2565	179320	13.293
2565	179320	6.013
2565	179320	62.456
2565	118051	6.646
2565	109603	12.66
2565	109603	2.532
2565	109637	4.22
2565	840689	5.992
2565	109477	10.262
2565	109538	114.02
2565	109538	5.908
2565	109538	2.954
2565	110007	12.66
2565	110155	6.33
2565	1380043	1.266
2565	110208	4.22
2565	110210	27.535
2565	110223	15.825
2565	248097	39.907
2565	388485	69.552
2565	388485	79.529
2565	148985	7.981
2565	149297	13.112
2565	160524	8.552
2565	341285	2.965
2565	149074	7.981
2565	149150	0.855
2565	17657	59.861
2565	163247	0.633
2565	134529	69.438
2565	134534	0.684
2565	18526	0.57
2565	178583	3.421
2565	163108	0.285
2565	160591	0.074
2565	178611	0.57
2565	249712	1.368
2565	575737	0.633
2565	580116	1.95
2566	12	5.549
2566	12	5.132
2566	177138	5.251
2566	177484	16.324
2566	146645	2.511
2566	146585	0.001
2566	146585	4.638
2566	609460	20.776
2566	160567	0.002
2566	17640	17.642
2566	17640	6.095
2566	115090	2.887
2566	5	15.397
2566	5	14.114
2566	179320	105.378
2566	118051	19.263
2566	109603	22.26
2566	109475	15.696
2566	109477	2.887
2566	109477	0.228
2566	109538	33.561
2566	109538	0.571
2566	1380043	1.142
2566	110208	1.142
2566	110210	2.069
2566	248172	1.443
2566	388485	18.605
2566	160524	0.285
2566	156690	10.274
2566	149343	6.535
2566	149028	0.157
2566	17657	78.909
2566	17657	101.042
2566	134529	3.144
2566	178583	0.321
2566	160591	0.024
2566	163101	0.096
2566	248141	0.214
2567	12	18.049
2567	12	14.114
2567	177138	47.841
2567	177484	7.309
2567	146645	15.14
2567	627627	0.77
2567	249690	44.908
2567	146585	0.001
2567	146585	96.869
2567	609460	25.439
2567	160567	0.002
2567	177576	41.058
2567	17640	25.662
2567	17640	14.542
2567	115090	23.095
2567	5	31.649
2567	5	34.215
2567	179320	142.859
2567	118051	23.493
2567	109603	34.172
2567	109475	7.119
2567	109477	5.132
2567	109538	37.4
2567	110155	11.865
2567	1380043	1.898
2567	248172	13.258
2567	388485	15.397
2567	156690	2.848
2567	156690	17.086
2567	149343	16.303
2567	17657	51.323
2567	17657	84.683
2567	134529	18.562
2567	160591	0.334
2567	163101	0.257
2567	248141	0.949
2568	12	9.163
2568	12	7.697
2568	177138	24.543
2568	177484	8.162
2568	146645	24.486
2568	146546	0.147
2568	249690	45.817
2568	146585	0.001
2568	146585	9.46
2568	609460	9.132
2568	160567	0.002
2568	177576	13.195
2568	160566	48.801
2568	156692	0.008
2568	17640	51.315
2568	17640	49.849
2568	115090	82.105
2568	5	55.714
2568	5	17.594
2568	179320	52.939
2568	118051	22.474
2568	109603	17.123
2568	109475	15.696
2568	109477	6.598
2568	109477	0.228
2568	109538	6.735
2568	109538	1.712
2568	248172	12.829
2568	388485	10.263
2568	149343	3.268
2568	149028	0.628
2568	134529	40.539
2568	178583	4.398
2568	160591	0.052
2568	163101	0.22
2568	248141	0.785
2568	580116	7.331
2569	12	4.448
2569	12	11.12
2569	177138	16.896
2569	177484	14.618
2569	249690	2.224
2569	146585	4.628
2569	609460	22.782
2569	160567	0.002
2569	177576	2.669
2569	17640	120.096
2569	17640	89.85
2569	17640	13.344
2569	5	26.243
2569	5	1.779
2569	5	13.344
2569	179320	60.513
2569	118051	39.512
2569	109603	22.782
2569	109637	4.746
2569	109475	7.119
2569	840689	1.685
2569	109477	8.006
2569	109477	1.139
2569	109538	1.898
2569	109538	0.949
2569	110155	9.492
2569	248172	3.336
2569	388485	1.779
2569	149074	7.784
2569	156690	2.848
2569	134529	22.107
2569	178583	10.675
2569	160591	0.006
2569	163101	0.133
2570	12	5.338
2570	12	7.562
2570	177138	4.177
2570	177484	105.46
2570	146645	2.088
2570	146546	0.044
2570	249690	2.224
2570	609460	64.927
2570	160567	0.002
2570	177576	2.669
2570	160566	55.53
2570	156692	0.008
2570	17640	111.2
2570	17640	61.382
2570	115090	11.565
2570	5	12.01
2570	5	8.896
2570	179320	53.987
2570	118051	26.697
2570	109603	39.868
2570	109477	4.003
2570	109538	0.19
2570	248172	2.891
2570	388485	4.448
2570	149297	0.982
2570	156690	2.848
2570	156690	51.258
2570	134529	14.945
2570	178583	10.23
2570	160591	0.578
2570	248141	0.712
2572	146618	751.12
2572	146578	4.122
2572	146546	0.229
2572	177576	13.74
2572	146552	2198.4
2572	177590	317.394
2572	17640	1076.3
2572	109475	73.28
2572	160524	366.4
2572	984117	99.386
2572	160537	343.5
2572	985162	432.81
2572	149074	128.24
2572	163487	187.551
2572	148899	38.93
2572	149142	6.412
2572	149046	34.35
2572	149215	3.893
2572	149087	359.53
2572	17657	68.7
2572	134529	140.835
2572	164095	61.83
2572	163479	88.623
2572	160591	12.206
2572	248135	13.053
2572	163100	11.45
2572	577930	146.56
2573	146552	91.6
2573	177590	5.038
2573	17640	893.1
2573	118051	206.1
2573	163474	2.29
2573	984117	25.648
2573	163487	80.379
2573	148899	11.45
2573	17657	68.7
2573	134529	92.745
2573	164095	20.61
2573	163479	39.388
2573	160591	0.595
2573	248135	4.351
2579	146569	238.16
2579	146619	251.9
2579	146645	251.9
2579	146578	6.87
2579	146546	2.29
2579	162673	3847.2
2579	177649	893.1
2579	146590	0.002
2579	609460	183.2
2579	160567	0.002
2579	146552	2290
2579	177590	579.37
2579	17640	85.875
2579	17640	343.5
2579	5	274.8
2579	5	1041.95
2579	5	229
2579	5	458
2579	118051	257.625
2579	1380298	229
2579	163487	2500.68
2579	149087	452.275
2579	17657	3503.7
2579	134529	257.625
2579	178583	57.25
2579	616378	21.183
2579	160591	11.164
2579	248141	114.5
2579	178936	372.125
2579	1289276	223.275
2579	249712	4.58
2579	612504	57.25
2579	596169	57.25
2579	577930	274.8
2580	146569	22.308
2580	146619	125.84
2580	627627	2.574
2580	146546	0.572
2580	162673	1321.32
2580	177649	223.08
2580	345457	35.75
2580	146590	0.002
2580	146552	514.8
2580	177590	327.184
2580	17640	7.15
2580	5	131.56
2580	5	154.44
2580	5	157.3
2580	5	57.2
2580	1380298	34.32
2580	160524	137.28
2580	148909	44.33
2580	149074	120.12
2580	149080	7.15
2580	656299	4.862
2580	163624	9.295
2580	149361	31.46
2580	149046	42.9
2580	163932	6.006
2580	172418	2.431
2580	17657	137.28
2580	134529	34.32
2580	178734	17.16
2580	160543	6.435
2580	178610	28.743
2580	624695	6.435
2580	616378	9.438
2580	160591	6.321
2580	163100	1.43
2580	1289276	37.18
2580	1359367	14.3
2580	612504	28.6
2580	612508	14.3
2580	596169	14.3
2589	146570	54.96
2589	146578	6.595
2589	146546	0.366
2589	609460	131.904
2589	160567	0.002
2589	177590	40.304
2589	17640	18.32
2589	5	54.96
2589	5	500.136
2589	5	183.2
2589	118051	41.22
2589	1380298	117.248
2589	1346683	3411.184
2589	160553	1.466
2589	160524	51.296
2589	163487	46.441
2589	172418	1.557
2589	17657	16.488
2589	163247	27.48
2589	134529	123.66
2589	178625	1.832
2589	616378	0.092
2589	160591	1.429
2589	178936	18.32
2589	1359367	18.32
2589	612508	9.16
2589	612498	3.664
2592	146619	50.38
2592	146645	50.38
2592	146578	10.992
2592	162673	32.06
2592	177576	61.83
2592	146552	916
2592	177590	68.013
2592	17640	343.5
2592	5	82.44
2592	5	185.49
2592	5	125.95
2592	118051	103.05
2592	109538	114.5
2592	1380298	174.04
2592	109549	171.75
2592	109553	171.75
2592	248097	11.45
2592	249689	57.25
2592	160524	82.44
2592	149074	833.56
2592	156690	732.8
2592	156690	1648.8
2592	163487	250.068
2592	149046	34.35
2592	172418	5.84
2592	157061	36.64
2592	157080	16.03
2592	17657	1401.48
2592	134529	130.53
2592	624695	5.152
2592	616378	0.229
2592	163479	14.77
2592	160591	3.721
2592	163100	8.015
2592	248141	103.05
2592	248145	9.16
2592	1359367	68.7
2592	612508	22.9
2592	596169	114.5
2592	612498	36.64
2593	249690	3.368
2593	609460	581.904
2593	160567	0.002
2593	146552	323.28
2593	17640	781.26
2593	17640	350.22
2593	5	549.576
2593	5	468.756
2593	5	13.47
2593	109603	323.28
2593	1380298	10.776
2593	148985	4.041
2593	149074	56.574
2593	163487	68.293
2593	134529	109.107
2593	160591	1.926
2593	596169	13.47
2593	610314	4.041
2594	146570	123.66
2594	146570	3.206
2594	177484	60.456
2594	146546	7.053
2594	162673	12.824
2594	249690	14.885
2594	345457	11.45
2594	146590	0.002
2594	177576	2.748
2594	146552	18.32
2594	177590	22.167
2594	17640	13.74
2594	17640	4.58
2594	5	60.456
2594	5	37.556
2594	5	27.48
2594	5	36.64
2594	118051	20.61
2594	1380298	51.296
2594	248097	9.16
2594	249689	27.48
2594	148985	16.03
2594	149297	4.214
2594	160524	14.656
2594	149074	12.824
2594	163487	166.117
2594	149453	21.526
2594	149046	1.374
2594	17657	35.724
2594	134529	5.496
2594	160543	2.748
2594	178610	18.412
2594	616378	0.137
2594	160591	4.287
2594	163100	2.29
2594	178936	9.16
2594	178936	22.9
2594	1359367	9.16
2594	612504	6.87
